Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review,ClientID
169686,2024-09-06,BF0060,Clothing,Male,18,Miami,No,65,0,65,2,130,4,The product was affordable here compared to other brands.,171-11-6432
125304,2024-06-14,BF0060,Clothing,Male,28,San Antonio,No,65,0,65,1,65,3,The handling was questionable but incurred only minute damages.,171-11-6432
132537,2024-03-29,BF2152,Ornaments,Female,31,New York,No,15,0,15,3,45,5,Discount deals was greatly appreciated.,825-48-9850
142468,2024-05-04,BF7814,Ornaments,Female,33,Las Vegas,No,45,0,45,2,90,5,The product was delivered quickly.,287-18-6867
170125,2024-09-09,BF2152,Ornaments,Male,24,Manchester,Yes,50,40,90,1,90,5,The product had excellent quality.,248-48-4731
193227,2024-05-30,BF6975,Ornaments,Male,27,New York,No,15,0,15,2,30,5,The product had excellent quality.,428-37-3966
134411,2024-07-13,BF6975,Clothing,Male,32,Cleveland,No,100,0,100,1,100,5,Premium quality as usual.,111-37-0443
175881,2024-05-30,BF6975,Other,Male,22,Memphis,No,10,0,10,1,10,5,The delivery team handled the product with care.,642-53-8550
159414,2024-04-22,BF6167,Clothing,Male,33,Cleveland,No,65,0,65,2,130,5,The product had excellent quality.,555-45-3873
155137,2023-12-06,BF6604,Other,Female,22,Paris,Yes,9,50,59,2,118,2,Clear delays in delivery.,176-45-2492
174788,2024-05-16,BF1414,Clothing,Male,25,Pittsburgh,No,100,0,100,1,100,4,Discount deals was greatly appreciated.,274-40-2038
182604,2024-04-19,BF2152,Ornaments,Male,21,San Francisco,No,20,0,20,1,20,3,Expected much better,825-48-9850
186493,2024-05-04,BF6693,Clothing,Male,24,New Jersey,No,100,0,100,4,400,4,The Product exhibits good design.,266-97-4699
125592,2024-09-10,BF0809,Other,Male,33,Liverpool,Yes,9,40,49,1,49,5,Incredible detailing was clearly evident.,392-32-7181
174567,2024-04-12,BF1772,Clothing,Female,30,San Francisco,No,100,0,100,4,400,1,The product had an underwhelming design.,197-27-8189
177508,2024-09-18,BF2887,Ornaments,Male,25,Austin,No,32,0,32,1,32,4,Lack of delivery delays is greatly appreciated.,511-20-0721
131784,2024-08-09,BF0809,Other,Female,30,Portland,No,9,0,9,1,9,4,The Product exhibits good design.,431-76-5973
152883,2024-08-31,BF1681,Other,Female,32,Cardiff,Yes,9,40,49,4,196,5,The delivery team handled the product with care.,218-23-6149
127588,2023-11-29,BF1414,Ornaments,Female,28,San Antonio,No,15,0,15,1,15,5,Great design is one of the major positives of this product.,551-21-4871
163608,2024-03-05,BF6975,Clothing,Male,31,Memphis,No,97,0,97,1,97,1,The product is not as advertised.,704-50-6685
159392,2024-02-26,BF8063,Other,Male,34,Memphis,No,23,0,23,1,23,1,The promotion quality does not match the product,315-10-9829
157659,2024-01-27,BF9724,Other,Male,20,San Antonio,No,10,0,10,1,10,5,The product was delivered quickly.,815-77-6587
152161,2024-03-25,BF9289,Clothing,Male,26,San Francisco,No,100,0,100,2,200,4,Incredible detailing was clearly evident.,598-55-2476
138323,2024-02-03,BF6885,Clothing,Male,26,Austin,No,100,0,100,2,200,4,The product was delivered quickly.,584-79-8226
145046,2024-05-30,BF5238,Clothing,Male,27,San Francisco,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.,869-77-2918
162525,2024-02-08,BF1681,Clothing,Male,23,Portland,No,118,0,118,2,236,4,Exquisite craftsmanship here is absolutely appreciated.,109-92-8560
189623,2023-12-18,BF9708,Other,Female,25,Pittsburgh,No,10,0,10,3,30,3,Had slight delays but the product was in good shape.,811-24-9492
180238,2023-12-17,BF5238,Clothing,Male,34,Las Vegas,No,97,0,97,1,97,5,The delivery team handled the product with care.,727-79-4349
131954,2024-09-08,BF6885,Ornaments,Female,22,San Francisco,No,32,0,32,1,32,2,The promotion quality does not match the product,491-11-5760
168008,2024-06-16,BF9289,Clothing,Male,34,Toronto,Yes,65,25,90,1,90,5,Discount deals was greatly appreciated.,600-46-5334
147877,2024-10-05,BF1681,Ornaments,Male,35,Memphis,No,15,0,15,2,30,2,The promotion quality does not match the product,169-77-4703
128702,2024-08-20,BF0103,Ornaments,Male,34,San Francisco,No,15,0,15,1,15,4,Great design is one of the major positives of this product.,312-94-0611
151291,2024-02-13,BF6693,Clothing,Male,29,Glasgow,Yes,118,40,158,1,158,1,Waste of Money.,735-22-5209
148784,2023-11-05,BF8238,Ornaments,Male,21,New Jersey,No,20,0,20,4,80,5,The product was affordable here compared to other brands.,176-45-2492
183686,2024-06-10,BF4831,Ornaments,Female,24,Cardiff,Yes,50,40,90,1,90,5,Incredible detailing was clearly evident.,360-70-8845
133696,2024-07-04,BF9708,Clothing,Male,28,Las Vegas,No,65,0,65,4,260,1,Waste of Money.,413-06-0335
120627,2024-02-22,BF0103,Ornaments,Male,21,Austin,No,15,0,15,1,15,5,Exquisite craftsmanship here is absolutely appreciated.,413-06-0335
172867,2024-03-15,BF4831,Clothing,Female,25,Cardiff,Yes,65,40,105,2,210,5,Discount deals was greatly appreciated.,272-50-4651
155930,2024-01-04,BF0809,Clothing,Male,28,Detroit,No,65,0,65,1,65,5,Premium quality as usual.,866-21-2378
172590,2024-10-29,BF0809,Clothing,Male,29,San Francisco,No,65,0,65,4,260,1,Never buying from here again.,692-91-7530
198462,2024-08-01,BF9878,Clothing,Male,26,Pittsburgh,No,97,0,97,2,194,3,Not as expected.,321-58-7298
175187,2023-12-21,BF5238,Clothing,Female,22,Austin,No,65,0,65,2,130,5,The product was affordable here compared to other brands.,520-07-6927
187024,2024-05-26,BF1772,Clothing,Female,27,Mumbai,Yes,118,70,188,1,188,5,The product was delivered quickly.,684-82-4384
143346,2024-09-26,BF2152,Clothing,Male,29,Cleveland,No,97,0,97,3,291,1,There is clear evidence of subpar detailing.,158-81-4357
169574,2023-12-06,BF8238,Ornaments,Female,25,San Antonio,No,20,0,20,1,20,4,The Product exhibits good design.,361-27-0431
124594,2024-06-14,BF1681,Clothing,Male,27,Detroit,No,130,0,130,4,520,5,Exquisite craftsmanship here is absolutely appreciated.,617-51-3041
124346,2024-10-24,BF1772,Clothing,Male,21,New Delhi,Yes,65,70,135,1,135,5,Premium quality as usual.,883-83-5576
136137,2024-03-26,BF8063,Clothing,Male,32,Glasgow,Yes,118,40,158,1,158,3,Not as expected.,212-75-2912
127778,2023-12-07,BF2152,Clothing,Male,19,Dublin,Yes,65,40,105,1,105,4,Premium quality as usual.,174-85-2221
129800,2024-07-15,BF0809,Clothing,Male,18,Montreal,Yes,130,25,155,1,155,3,Average product,532-08-4997
194324,2024-01-07,BF6604,Clothing,Male,19,Glasgow,Yes,65,40,105,3,315,3,The handling was questionable but incurred only minute damages.,251-32-2881
162134,2023-12-09,BF6693,Ornaments,Female,28,Pittsburgh,No,15,0,15,2,30,3,Not as expected.,312-94-0611
176186,2024-09-16,BF5238,Other,Male,30,Sacramento,No,9,0,9,1,9,5,The product was affordable here compared to other brands.,749-74-4488
170835,2024-05-08,BF1681,Other,Female,22,New York,No,9,0,9,1,9,2,The product is not as advertised.,767-16-6191
131976,2024-05-09,BF8063,Clothing,Male,30,Sacramento,No,65,0,65,3,195,4,Exquisite craftsmanship here is absolutely appreciated.,273-70-5601
183810,2024-10-11,BF6975,Ornaments,Female,30,Manchester,Yes,20,40,60,1,60,5,Exquisite craftsmanship here is absolutely appreciated.,449-60-9284
139408,2024-02-25,BF6885,Other,Female,18,Austin,No,10,0,10,1,10,5,Incredible detailing was clearly evident.,692-91-7530
165573,2024-07-08,BF5238,Clothing,Male,25,San Francisco,No,100,0,100,1,100,4,Premium quality as usual.,504-40-7301
176660,2024-02-21,BF2152,Ornaments,Male,19,Pittsburgh,No,45,0,45,1,45,5,Lack of delivery delays is greatly appreciated.,642-53-8550
142333,2023-12-08,BF2887,Clothing,Male,25,Cleveland,No,100,0,100,1,100,1,The product is not as advertised.,233-12-4852
145167,2023-11-07,BF0809,Other,Female,33,London,Yes,9,40,49,3,147,4,Discount deals was greatly appreciated.,583-90-2236
157577,2023-11-06,BF0060,Clothing,Male,22,Portland,No,65,0,65,1,65,1,The promotion quality does not match the product,247-54-4102
135350,2024-01-15,BF1414,Other,Female,19,Liverpool,Yes,10,40,50,1,50,5,The product was affordable here compared to other brands.,479-67-5001
120568,2023-12-20,BF2152,Clothing,Male,33,Las Vegas,No,65,0,65,1,65,4,The delivery team handled the product with care.,431-47-2032
160095,2024-03-14,BF9724,Ornaments,Male,27,Sacramento,No,15,0,15,1,15,4,The product was affordable here compared to other brands.,241-48-2807
179056,2024-05-05,BF8238,Clothing,Male,21,New Delhi,Yes,130,70,200,1,200,5,Incredible detailing was clearly evident.,196-61-4204
165451,2024-04-08,BF8063,Other,Male,19,San Francisco,No,9,0,9,4,36,1,The promotion quality does not match the product,852-71-9754
121799,2024-07-01,BF6604,Clothing,Male,24,San Antonio,No,65,0,65,2,130,3,Nothing too special.,520-05-7903
123216,2024-05-26,BF2370,Clothing,Male,29,San Antonio,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.,793-99-7363
140248,2024-03-17,BF0809,Ornaments,Male,25,Austin,No,20,0,20,1,20,4,Great design is one of the major positives of this product.,122-21-4442
137696,2024-05-30,BF6975,Clothing,Male,35,Las Vegas,No,130,0,130,1,130,3,Nothing too special.,155-58-9871
181638,2024-03-26,BF0103,Other,Male,21,Memphis,No,10,0,10,1,10,1,The product had an underwhelming design.,722-83-8302
151980,2024-06-06,BF2887,Clothing,Male,23,Sacramento,No,97,0,97,2,194,5,The product was affordable here compared to other brands.,172-41-0282
148836,2024-05-20,BF9724,Clothing,Male,32,Toronto,Yes,100,25,125,1,125,5,The product had excellent quality.,885-92-9954
174505,2024-05-04,BF8063,Clothing,Male,19,Liverpool,Yes,130,40,170,2,340,1,Clear delays in delivery.,225-60-3978
173095,2024-02-25,BF0060,Ornaments,Female,21,Paris,Yes,15,50,65,3,195,4,The product was affordable here compared to other brands.,276-36-0222
164321,2024-10-23,BF8063,Clothing,Female,29,San Antonio,No,97,0,97,1,97,2,Careless handling by the delivery team.,638-03-9063
126695,2024-09-25,BF1681,Clothing,Male,27,Sydney,Yes,97,100,197,1,197,5,The Product exhibits good design.,396-56-6891
134130,2024-03-25,BF9878,Ornaments,Male,31,Portland,No,15,0,15,5,75,4,Lack of delivery delays is greatly appreciated.,423-38-4140
139393,2024-03-20,BF6885,Ornaments,Female,29,New Delhi,Yes,15,70,85,1,85,1,The product had an underwhelming design.,680-17-8464
195939,2024-09-21,BF9708,Other,Female,22,Austin,No,10,0,10,5,50,1,Waste of Money.,790-12-8360
140569,2023-11-10,BF6604,Ornaments,Male,24,San Antonio,No,15,0,15,1,15,5,The delivery team handled the product with care.,391-59-9825
154216,2024-04-01,BF7814,Clothing,Male,30,New Delhi,Yes,100,70,170,3,510,3,Not as expected.,164-94-9052
121139,2024-07-28,BF2370,Other,Female,25,Toronto,Yes,23,25,48,1,48,5,The product had excellent quality.,891-50-7025
174578,2023-12-06,BF3942,Clothing,Male,20,San Antonio,No,65,0,65,2,130,2,"Unfortunately, the delivery was late.",263-95-5267
136284,2024-10-18,BF0060,Clothing,Male,30,New Delhi,Yes,118,70,188,1,188,4,The delivery team handled the product with care.,256-22-5297
174848,2024-01-08,BF5238,Other,Female,33,Sacramento,No,9,0,9,1,9,4,Discount deals was greatly appreciated.,800-70-6873
143605,2024-07-09,BF4831,Clothing,Male,32,Miami,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.,383-64-5227
175671,2023-12-30,BF6693,Clothing,Male,35,New Jersey,No,100,0,100,1,100,5,Discount deals was greatly appreciated.,770-59-1607
134459,2024-07-22,BF6885,Other,Male,18,Memphis,No,9,0,9,2,18,3,Had slight delays but the product was in good shape.,481-11-9149
172320,2024-10-20,BF0809,Other,Male,21,Sacramento,No,10,0,10,4,40,3,Expected much better,475-99-3114
132074,2024-05-14,BF4831,Clothing,Male,23,Mumbai,Yes,100,70,170,1,170,3,Not as expected.,111-37-0443
131113,2024-10-15,BF0103,Clothing,Male,33,Detroit,No,97,0,97,1,97,5,Incredible detailing was clearly evident.,390-27-7925
120352,2024-03-12,BF1772,Ornaments,Male,30,San Antonio,No,45,0,45,1,45,5,The delivery team handled the product with care.,123-49-1556
141396,2023-11-10,BF8063,Ornaments,Male,29,Cleveland,No,32,0,32,3,96,4,The product had excellent quality.,579-13-5480
175005,2024-01-08,BF4831,Clothing,Male,33,New Jersey,No,97,0,97,1,97,1,The product had an underwhelming design.,833-95-6386
194465,2024-08-17,BF0060,Clothing,Male,32,Liverpool,Yes,65,40,105,2,210,1,Clear delays in delivery.,392-32-7181
155578,2024-08-30,BF2370,Other,Female,22,Las Vegas,No,23,0,23,1,23,4,The product had excellent quality.,277-56-9553
186982,2024-02-09,BF6693,Clothing,Male,30,Austin,No,65,0,65,1,65,5,Discount deals was greatly appreciated.,622-63-1669
169541,2024-01-24,BF1414,Clothing,Female,20,Cardiff,Yes,100,40,140,2,280,2,There is clear evidence of subpar detailing.,251-41-1997
131028,2024-01-26,BF6885,Other,Female,26,Las Vegas,No,9,0,9,1,9,3,Not as expected.,401-15-7132
154809,2023-12-06,BF9289,Clothing,Female,32,New York,No,100,0,100,2,200,2,The product is not as advertised.,833-95-6386
153900,2024-03-15,BF1414,Clothing,Female,22,Sacramento,No,118,0,118,3,354,5,Lack of delivery delays is greatly appreciated.,194-57-0340
197147,2024-02-05,BF1772,Clothing,Female,34,Sacramento,No,118,0,118,1,118,5,Exquisite craftsmanship here is absolutely appreciated.,184-96-0549
163287,2024-03-07,BF2370,Ornaments,Female,29,Sydney,Yes,15,100,115,1,115,4,Exquisite craftsmanship here is absolutely appreciated.,601-35-5057
121864,2024-06-21,BF6885,Ornaments,Male,28,Pittsburgh,No,32,0,32,1,32,4,The product was affordable here compared to other brands.,129-12-0976
164997,2024-02-24,BF0103,Clothing,Female,27,Sacramento,No,97,0,97,1,97,1,Low quality products are a usual here these days.,443-42-3760
132072,2024-05-30,BF9708,Clothing,Male,35,Mumbai,Yes,118,70,188,1,188,3,The handling was questionable but incurred only minute damages.,212-75-2912
170544,2024-04-29,BF9708,Other,Male,24,Manchester,Yes,10,40,50,1,50,4,Exquisite craftsmanship here is absolutely appreciated.,824-84-7749
199094,2024-09-02,BF5238,Clothing,Male,21,San Francisco,No,100,0,100,1,100,3,Nothing too special.,649-21-0867
164930,2024-08-23,BF1414,Clothing,Male,31,Miami,No,65,0,65,1,65,1,Low quality products are a usual here these days.,235-15-8763
154335,2024-08-31,BF9724,Other,Male,33,Mumbai,Yes,10,70,80,3,240,2,Clear delays in delivery.,323-19-0068
154035,2024-07-07,BF7814,Other,Male,23,Pittsburgh,No,10,0,10,1,10,4,The product was delivered quickly.,325-76-1992
150609,2024-01-20,BF6604,Other,Male,31,Detroit,No,9,0,9,1,9,5,The delivery team handled the product with care.,670-75-6270
121253,2024-07-25,BF8063,Clothing,Female,23,New Jersey,No,65,0,65,2,130,1,The promotion quality does not match the product,835-63-4719
131772,2024-07-28,BF6167,Clothing,Female,32,Detroit,No,97,0,97,1,97,5,The product was affordable here compared to other brands.,798-21-4486
192102,2024-09-12,BF1414,Clothing,Male,29,New York,No,100,0,100,1,100,1,The product is not as advertised.,586-91-2408
185474,2024-03-25,BF2370,Ornaments,Male,31,Las Vegas,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.,558-44-0058
148511,2024-08-12,BF9708,Ornaments,Male,23,Paris,Yes,15,50,65,4,260,3,It was ok.,806-65-5705
158274,2024-09-23,BF6693,Ornaments,Male,22,Las Vegas,No,20,0,20,1,20,1,"Unfortunately, the delivery was late.",134-38-2923
153865,2024-06-05,BF9289,Clothing,Male,34,New Jersey,No,130,0,130,1,130,3,Average product,235-27-7937
196110,2024-07-19,BF0103,Ornaments,Male,20,Toronto,Yes,15,25,40,1,40,5,Lack of delivery delays is greatly appreciated.,863-57-7446
132191,2024-08-23,BF9878,Other,Male,34,Portland,No,23,0,23,1,23,2,The product had an underwhelming design.,114-14-7579
126716,2024-02-18,BF2370,Clothing,Female,20,Dublin,Yes,118,40,158,1,158,1,"Unfortunately, the delivery was late.",220-59-4202
130115,2023-12-02,BF5238,Clothing,Female,32,New Jersey,No,65,0,65,2,130,2,"Unfortunately, the delivery was late.",807-06-3454
149918,2024-01-09,BF9724,Ornaments,Male,27,San Antonio,No,15,0,15,1,15,5,The product was affordable here compared to other brands.,443-20-9616
188473,2024-05-29,BF5238,Clothing,Male,35,Memphis,No,97,0,97,2,194,3,The handling was questionable but incurred only minute damages.,354-06-7597
171437,2024-05-05,BF2152,Ornaments,Female,19,Toronto,Yes,32,25,57,2,114,3,It was ok.,209-63-3074
190595,2023-11-13,BF9289,Clothing,Male,24,Mumbai,Yes,65,70,135,5,675,3,Had slight delays but the product was in good shape.,443-62-8317
169605,2024-06-16,BF6975,Other,Female,35,Pittsburgh,No,9,0,9,1,9,4,Discount deals was greatly appreciated.,687-46-1501
135743,2024-02-04,BF9878,Clothing,Female,26,Toronto,Yes,65,25,90,2,180,5,Great design is one of the major positives of this product.,255-86-1898
175772,2023-11-19,BF6885,Ornaments,Male,31,Cleveland,No,20,0,20,3,60,5,Premium quality as usual.,127-16-9052
193512,2024-08-29,BF0060,Clothing,Male,31,Portland,No,65,0,65,2,130,4,Discount deals was greatly appreciated.,692-31-4701
194885,2024-08-06,BF4831,Other,Male,26,San Antonio,No,10,0,10,1,10,2,The product had an underwhelming design.,294-24-8615
191253,2024-04-10,BF1414,Ornaments,Female,22,New Delhi,Yes,20,70,90,1,90,2,The product had poor quality.,570-38-8234
164429,2024-06-01,BF8063,Clothing,Male,32,Detroit,No,65,0,65,1,65,4,The product was delivered quickly.,380-01-8067
163652,2024-03-08,BF9289,Ornaments,Male,21,Cardiff,Yes,45,40,85,1,85,3,Had slight delays but the product was in good shape.,472-42-1009
156238,2024-03-09,BF0103,Clothing,Female,34,New Jersey,No,65,0,65,1,65,4,The product had excellent quality.,388-57-4394
137335,2024-01-23,BF0060,Clothing,Male,32,Miami,No,65,0,65,2,130,5,The product was delivered quickly.,459-75-1300
164710,2024-01-12,BF2152,Clothing,Female,23,San Francisco,No,97,0,97,5,485,4,Great design is one of the major positives of this product.,279-34-4278
144250,2024-01-29,BF1772,Ornaments,Male,35,Austin,No,20,0,20,1,20,5,The product had excellent quality.,879-01-9178
154475,2024-03-11,BF9289,Clothing,Female,32,Miami,No,118,0,118,1,118,5,Exquisite craftsmanship here is absolutely appreciated.,439-73-3123
126063,2024-05-10,BF0809,Clothing,Male,23,Glasgow,Yes,118,40,158,1,158,1,Careless handling by the delivery team.,870-80-0834
173500,2024-02-21,BF3942,Ornaments,Male,20,New Delhi,Yes,32,70,102,2,204,3,Average product,141-53-7827
192222,2024-01-14,BF2370,Clothing,Female,22,Sacramento,No,100,0,100,2,200,5,The product was affordable here compared to other brands.,445-70-3916
187149,2024-02-21,BF4831,Ornaments,Male,30,Glasgow,Yes,32,40,72,1,72,4,Premium quality as usual.,710-83-5545
199528,2024-03-26,BF9708,Clothing,Female,32,New York,No,65,0,65,1,65,4,The delivery team handled the product with care.,645-98-9146
120190,2024-09-02,BF7814,Clothing,Female,24,New Jersey,No,100,0,100,1,100,5,Great design is one of the major positives of this product.,868-65-0316
